evaluation,PC1,PC2
689954,-1.673366781768282,0.7732870236939962
690009,-1.6760488540585565,0.7688092722425274
690061,-1.6766049774554481,0.7663020064597118
690070,-1.676717008192321,0.7657714943113999
690135,-1.676736069047552,0.7657567023242947
690200,-1.6767417301149572,0.7657425651589754
690265,-1.6767470900562103,0.7657259753784963
690330,-1.6767538022974091,0.7657220135554172
690395,-1.676769099484996,0.7656960596150633
690445,-1.67967377959787,0.7632835303411674
690458,-1.682058887757392,0.7677962849084665
690461,-1.678806437020546,0.763487046210447
690472,-1.6811167873792632,0.7627472873519248
690504,-1.6816977259548977,0.7582070832306067
690513,-1.6818097566917707,0.7576765710822948
690531,-1.6831407337362907,0.7576708402413643
690596,-1.6831645041770988,0.7576108571044682
690661,-1.6831738360410804,0.757540958622863
690726,-1.6831776303264243,0.757476354869835
690791,-1.6831813777235312,0.7574125163586622
690856,-1.683185079310391,0.7573494259111023
690888,-1.6848840888033827,0.7553419082275941
690901,-1.6872876704025828,0.7598834598832903
690904,-1.684016746226059,0.7555454240968739
690915,-1.6863270965847759,0.7548056652383516
690980,-1.6864342945012776,0.7546283280229348
691045,-1.6865376423150655,0.7544826176462567
691085,-1.7009677201289992,0.7491201877538312
691189,-1.7359348549107723,0.7689974911499885
691191,-1.8100306738043317,0.7907698014055864
739166,-1.793047672239597,0.7290864885827573
739178,-1.7934936036048605,0.7300528471831664
739211,-1.8043040883525976,0.736368422610261
739217,-1.8032713308547756,0.7357164843243921
739235,-1.8061900460661795,0.7367805792792911
739335,-1.805590539938981,0.7368155642190265
739339,-1.805323310562689,0.7340254110181987
739343,-1.8041920384768102,0.7356616820459196
739347,-1.8070335477203745,0.736279321229784
739393,-1.8088191513609015,0.735772229484511
739400,-1.809053356275585,0.7375376075651671
739405,-1.8102621591422952,0.7352359864952684
739535,-1.8103148602720103,0.7352418708976152
739600,-1.8103384825805062,0.7352366334954012
739665,-1.8103490873043149,0.7352233846473174
739730,-1.8103672141800913,0.735225469808391
739795,-1.8103889226924927,0.7352273234072004
739860,-1.8104221702089827,0.7352367517511759
739919,-1.8109962097747927,0.734763955275182
739979,-1.8114152952857179,0.7345394076314619
740044,-1.8114310138005183,0.7345276368316455
740109,-1.8114361103845626,0.7345062810084001
740169,-1.8123693956133755,0.7346580071002745
740234,-1.8123885674739453,0.7346642470246696
740299,-1.8123980799952955,0.7346519003493953
740489,-1.8131029957631553,0.7351376831909294
740614,-1.8137439220837797,0.7347438056982376
740629,-1.8111259757801688,0.7360294289753807
740694,-1.811129904968265,0.7360270917502673
740756,-1.811170952850205,0.7359588813436068
740821,-1.8111775864488342,0.7359549255272654
740882,-1.8116360032896872,0.7362958803650702
740946,-1.8116679199468015,0.7363099682944986
740991,-1.8118846245872866,0.7267760224995323
741051,-1.8169497163123265,0.7325616306246487
741371,-1.8187581920961848,0.7308862210750584
741436,-1.818783607962365,0.7308442887518167
741501,-1.8188081958446494,0.730803722609202
741658,-1.831157498993576,0.7344324409851349
741660,-1.8682054084403557,0.7453185961129338
741665,-1.8307882883720776,0.7463703002993837
741833,-1.8191228350857886,0.7217752899168675
741839,-1.8255267864940203,0.7292119094837798
794788,-1.8437777086706844,0.6985674303084641
794799,-1.8436928170105795,0.6998227560189286
794800,-1.8456694632459973,0.699014018629405
794846,-1.853088316929211,0.7022250959957191
794848,-1.853401931210121,0.7004909030958079
794850,-1.852055559431389,0.7015731577098501
794858,-1.8549781163035028,0.7026590849561779
794871,-1.8532003476660839,0.7016945838474072
794914,-1.8558197302651855,0.699923083723653
794916,-1.8560955785881015,0.7036645167506331
794962,-1.8602599012483472,0.7083102508369232
794974,-1.8621509768913356,0.7087519456230875
794978,-1.8617029090297406,0.7077740078476806
795043,-1.8617507363223207,0.7077937687584326
795108,-1.8617911120512503,0.7078075803806612
795151,-1.8634611787368844,0.7093810024731548
795163,-1.8653516368691228,0.7098186704821582
795169,-1.8673795476437438,0.7175489082645576
795209,-1.8667693517850015,0.7116073152951167
795216,-1.8661989110329102,0.7146628152074229
795221,-1.868658637170663,0.7120372978857107
795225,-1.8682123595663944,0.7110710723058743
795290,-1.8682394898744077,0.7110747930515194
795345,-1.869778661137253,0.7104552980754807
795349,-1.8693336698225091,0.7094965851668625
795408,-1.8704592059012695,0.7092501752893071
795473,-1.8705054305500173,0.7091597992424428
795538,-1.8705510802087213,0.7090705445550641
795691,-1.8829003833576479,0.7126992629309972
795693,-1.9199482928044274,0.723585418058796
795866,-1.8708657194498606,0.7000421118627296
795872,-1.8734889980687668,0.7083744735403089
838331,-1.890504246418267,0.6904618622456778
838489,-1.8896760336548921,0.6949394485916705
838493,-1.8920055718731839,0.6993755395756296
838494,-1.8888086910775683,0.6951429644609501
838497,-1.8911190414362857,0.6944032056024279
838553,-1.889577882768332,0.6981364697079283
838555,-1.8921958290719432,0.6968508464307853
838620,-1.8921992894353064,0.6968525322880835
838685,-1.8922159151214868,0.6968621965873771
839521,-1.890026732108146,0.6984852624013731
839524,-1.8923370824668633,0.6977455035428508
839583,-1.8936212953384934,0.6991516841683472
839648,-1.8936425508753358,0.6991651015490046
839713,-1.8936567450059159,0.6991854494897373
839778,-1.8937023166060019,0.6992376038164838
839843,-1.8937277579102263,0.6992591662015283
839908,-1.8937397916159013,0.6992726066247408
839973,-1.893752828413742,0.6992843967799501
840024,-1.8954222803095693,0.700560219770528
840033,-1.8954759080599635,0.6996924144732524
840093,-1.897904286352266,0.7009927532286993
840158,-1.8980037153544391,0.7010515029870956
840223,-1.898092389590738,0.7011080013599362
840288,-1.8981794079265089,0.7011634426704906
840353,-1.8982647195781588,0.7012177946777846
840418,-1.8983483862726422,0.7012710968196605
840483,-1.8984304664883598,0.7013233864572712
840968,-1.9107797696372864,0.7049521048332043
840970,-1.947827679084066,0.7158382599610031
842163,-1.9270122034095163,0.6514195921890403
842509,-1.9434437666489526,0.66396308114768
844015,-1.9521465420446438,0.6589563515087979
844302,-1.9596462556676784,0.7023017339016749
844347,-1.9580398030449617,0.6714994283590138
847401,-1.9721803586289526,0.6883595868635795
847445,-1.968053431324139,0.6768747911098436
887876,-1.969496439105532,0.6763385481206011
888038,-1.973225047185368,0.676421394834887
888046,-1.974668054966761,0.6758851518456446
888106,-1.9755703205566901,0.6764462407691276
888171,-1.9755792117321818,0.67642253107211
888236,-1.9755879911406509,0.6763991207075143
888301,-1.9755966589530336,0.6763760079286563
888366,-1.9756075138961289,0.6763450705657862
888431,-1.9756145419186384,0.6763245930605278
888490,-1.990044619732572,0.6709621631681023
891429,-2.0132219984019204,0.6471745096175313
892402,-2.0275013544817995,0.665193857428398
892411,-2.017252178776139,0.6688377566206897
893564,-2.039314379436717,0.6315653831710077
893581,-2.0121069442159323,0.6406856659221137
893584,-2.039022338345502,0.6453570832774804
893914,-2.053122966803404,0.6554828495254392
894213,-2.0993868753187575,0.6300932645893135
931195,-2.0991196459424653,0.627303111388486
931197,-2.098477010469247,0.6301474521793508
931199,-2.1008298831001504,0.6295570216000711
931203,-2.1010003272454,0.626782818003542
931361,-2.099962045345662,0.6304996863737089
931368,-2.101405053127055,0.6299634433844664
931369,-2.102334391662057,0.6350115180212657
931419,-2.0998531948067627,0.629276044936905
931426,-2.101296202588156,0.6287398019476625
931491,-2.101300874016634,0.6287466756560551
931550,-2.100651865813676,0.626581248827749
931567,-2.100088698950963,0.627489115867905
931632,-2.100089319918757,0.6274876670749783
931697,-2.100091979712363,0.6275004306316232
931762,-2.100092613490576,0.6275008826146831
931827,-2.1000925561282626,0.6274989537457966
931892,-2.100094789864783,0.6274933783580792
931957,-2.100096519333236,0.6274961342719652
932022,-2.100085753282203,0.627484928451608
932087,-2.1001014250188117,0.6274998806593779
932152,-2.1001060795484197,0.6274988804269922
932217,-2.1001053609874374,0.6275003851075465
932282,-2.100114328383328,0.6275131702578638
932347,-2.1001141100816034,0.627507609383461
932412,-2.100112799478129,0.6275054279078462
932607,-2.1001175899028817,0.6275166351624578
932672,-2.1001187813008277,0.6275122336684287
932802,-2.100121164325839,0.627507663706402
932932,-2.1001216204067843,0.6275021570525793
933039,-2.0997191000898225,0.625393796202077
933101,-2.099798934871952,0.6254337247328512
933166,-2.0998122920422424,0.6254232806152983
933231,-2.0998254404797008,0.6254130027487236
933296,-2.0998383816319133,0.6254028880005927
933361,-2.099851120513444,0.6253929324006066
933426,-2.099863660053226,0.6253831336104091
933491,-2.099876004980039,0.6253734878869422
933556,-2.0998881677683254,0.6253639854386123
933621,-2.099900154937875,0.6253546211295599
933783,-2.1122494580868016,0.6289833395054928
933785,-2.149297367533581,0.6398694946332916
933787,-2.2233931864271406,0.6616418048888896
936274,-2.156089274180599,0.5692097025865216
936509,-2.1305863178543905,0.5930381333168744
936523,-2.1558543150081246,0.5984447868049615
936848,-2.1989605994945443,0.5781919937168315
937105,-2.1501734450239627,0.5358422601923583
937444,-2.2313920234192945,0.5589901001751773
977698,-2.232301888268805,0.5589359125851399
977752,-2.2294995731621983,0.5585390179037343
977861,-2.2352708185132455,0.5600963549241225
977870,-2.2367138262946384,0.5595601119348801
977886,-2.239268437407559,0.5684436936478114
977919,-2.2390675943566936,0.5620072771754366
977920,-2.2374500056083924,0.561276699459049
977929,-2.238893013389785,0.5607404564698066
977990,-2.2395044972516693,0.5609317220102371
978055,-2.2395390732517937,0.5609374068953447
978120,-2.239569706193819,0.5609434448055276
978185,-2.239600784489955,0.5609580972882351
978250,-2.239631381077034,0.5609725227881857
978315,-2.2396615000230753,0.5609867229325273
978380,-2.2396911548671,0.56100070411234
978445,-2.23972033804751,0.5610144614159939
978510,-2.2397490959232824,0.5610280182115075
1072960,-2.2828909741755745,0.7449084216269127
1072972,-2.2801842629765794,0.7458066237953397
1072973,-2.2835272745997894,0.7437595326650613
1072980,-2.2817160356533566,0.7456578019148132
1073045,-2.2817179643032373,0.7456670960016407
1073110,-2.2817228604138458,0.7456739399610733
1073175,-2.2817238119478995,0.7456793023589008
1073240,-2.281724774033604,0.7456809873006759
1073305,-2.281725805385797,0.7456850003869037
1073370,-2.2817270264577494,0.7456882537198066
1073435,-2.2817279301171696,0.7456906261707948
1073487,-2.2805541574465504,0.7458608326422492
1073549,-2.280650607005173,0.7465095397519219
1073614,-2.280655318832196,0.7465413503674657
1073679,-2.280660016645614,0.7465718982320794
1073744,-2.2806646652132287,0.7466021262599076
1073809,-2.2806692652564484,0.7466320391290018
1073874,-2.2806738176698023,0.7466616426439194
1073939,-2.2806783228205108,0.746690939180567
1074004,-2.2806827817798663,0.7467199356935683
